d_measured,d_error,theta_measured,theta_error
9.351,0.382,0.415,0.027
9.186,0.216,0.415,0.060
9.186,0.216,0.446,0.029
9.322,0.350,0.446,0.073
9.322,0.350,0.475,0.043
9.279,0.307,0.475,0.056
9.279,0.306,0.523,0.019
9.298,0.324,0.523,0.040
9.298,0.324,0.527,0.037
9.058,0.085,0.527,1.032
9.058,0.085,-0.533,0.028
9.226,0.254,-0.533,0.049
9.226,0.254,-0.513,0.030
9.074,0.103,-0.513,0.046
9.074,0.103,-0.483,0.015
9.220,0.250,-0.483,0.059
9.220,0.250,-0.453,0.029
9.259,0.291,-0.453,0.090
9.259,0.291,-0.392,0.029
9.452,0.484,-0.392,0.047
9.452,0.484,-0.361,0.016
9.347,0.380,-0.361,0.052
9.347,0.380,-0.331,0.022
9.254,0.288,-0.331,0.038
9.254,0.288,-0.300,0.014
9.177,0.211,-0.300,0.040
9.177,0.211,-0.271,0.011
9.419,0.454,-0.271,0.054
9.419,0.454,-0.241,0.024
9.355,0.391,-0.241,0.111
9.355,0.391,-0.212,0.081
9.253,0.290,-0.212,0.088
9.253,0.290,-0.152,0.029
9.214,0.251,-0.152,0.056
9.214,0.251,-0.122,0.026
9.186,0.223,-0.122,0.065
9.186,0.223,-0.093,0.040
9.163,0.200,-0.093,0.056
9.163,0.200,-0.060,0.023
9.151,0.188,-0.060,0.065
9.151,0.188,-0.032,0.037
9.146,0.183,-0.032,0.064
9.146,0.183,-0.002,0.034
9.150,0.186,-0.002,0.162
9.150,0.186,0.028,0.139
9.214,0.251,0.028,0.173
9.214,0.251,0.122,0.079
9.305,0.341,0.122,0.099
9.305,0.341,0.185,0.036
9.066,0.102,0.185,0.063
9.066,0.102,0.223,0.025
9.109,0.143,0.223,0.081
9.109,0.143,0.243,0.061
9.168,0.201,0.243,0.095
9.168,0.201,0.268,0.070
8.960,0.006,0.268,0.072
8.960,0.006,0.302,0.038
9.363,0.397,0.302,0.040
9.363,0.397,0.336,0.006
9.446,0.476,0.336,0.111
9.446,0.476,0.360,0.086
9.244,0.275,0.360,0.094
9.244,0.275,0.388,0.065
9.381,0.409,0.388,0.144
9.381,0.409,0.423,0.110
9.234,0.260,0.423,0.157
9.234,0.260,0.515,0.065
9.332,0.357,0.515,0.092
9.332,0.357,0.533,0.073
9.035,0.063,0.533,1.030
9.035,0.063,-0.529,0.032
9.197,0.225,-0.529,0.052
9.197,0.225,-0.508,0.030
9.333,0.362,-0.508,0.077
9.333,0.362,-0.478,0.047
9.127,0.157,-0.478,0.080
9.127,0.157,-0.432,0.034
9.342,0.373,-0.432,0.068
9.342,0.373,-0.413,0.049
9.446,0.478,-0.413,0.075
9.446,0.478,-0.360,0.021
9.038,0.071,-0.360,0.057
9.038,0.071,-0.328,0.025
9.237,0.271,-0.328,0.053
9.237,0.271,-0.294,0.018
9.174,0.210,-0.294,0.087
9.174,0.210,-0.270,0.063
9.097,0.132,-0.270,0.078
9.097,0.132,-0.238,0.045
9.349,0.386,-0.238,0.137
9.349,0.386,-0.209,0.108
9.208,0.245,-0.209,0.130
9.208,0.245,-0.116,0.037
9.183,0.220,-0.116,0.060
9.183,0.220,-0.089,0.033
9.164,0.201,-0.089,0.036
9.164,0.201,-0.062,0.009
9.158,0.195,-0.062,0.001
9.158,0.195,-0.052,0.011
9.162,0.198,-0.052,0.030
9.162,0.198,-0.058,0.024
9.499,0.536,-0.058,0.034
9.499,0.536,-0.074,0.018
9.512,0.549,-0.074,0.026
9.512,0.549,-0.091,0.009
9.519,0.556,-0.091,0.007
9.519,0.556,-0.099,0.001
9.187,0.223,-0.099,0.005
9.187,0.223,-0.094,0.001
9.178,0.215,-0.094,0.009
9.178,0.215,-0.084,0.001
9.168,0.205,-0.084,0.003
9.168,0.205,-0.070,0.017
9.174,0.211,-0.070,0.017
9.174,0.211,-0.078,0.009
9.507,0.544,-0.078,0.008
9.507,0.544,-0.086,0.001
9.181,0.218,-0.086,0.003
9.181,0.218,-0.087,0.005
9.180,0.217,-0.087,0.008
9.180,0.217,-0.086,0.006
9.175,0.212,-0.086,0.005
9.175,0.212,-0.079,0.002
9.175,0.212,-0.079,0.004
9.175,0.212,-0.079,0.004
9.503,0.540,-0.079,0.005
9.503,0.540,-0.080,0.004
9.177,0.214,-0.080,0.005
9.177,0.214,-0.082,0.003
9.177,0.214,-0.082,0.001
9.177,0.214,-0.083,0.000
9.176,0.213,-0.083,0.002
9.176,0.213,-0.081,0.000
9.502,0.539,-0.081,0.001
9.502,0.539,-0.079,0.003
9.176,0.213,-0.079,0.004
9.176,0.213,-0.081,0.002
9.177,0.214,-0.081,0.003
9.177,0.214,-0.082,0.002
9.504,0.541,-0.082,0.004
9.504,0.541,-0.082,0.004
9.177,0.214,-0.082,0.006
9.177,0.214,-0.083,0.005
9.180,0.216,-0.083,0.008
9.180,0.216,-0.086,0.005
9.509,0.546,-0.086,0.009
9.509,0.546,-0.087,0.007
9.186,0.223,-0.087,0.012
9.186,0.223,-0.093,0.006
9.191,0.227,-0.093,0.013
9.191,0.227,-0.099,0.008
9.196,0.233,-0.099,0.008
9.196,0.233,-0.104,0.003
9.201,0.238,-0.104,0.012
9.201,0.238,-0.110,0.006
9.205,0.242,-0.110,0.006
9.205,0.242,-0.114,0.002
9.208,0.245,-0.114,0.007
9.208,0.245,-0.116,0.004
9.539,0.576,-0.116,0.020
9.539,0.576,-0.118,0.018
9.225,0.262,-0.118,0.023
9.225,0.262,-0.131,0.012
9.235,0.271,-0.131,0.017
9.235,0.271,-0.139,0.010
9.244,0.280,-0.139,0.024
9.244,0.280,-0.146,0.017
9.256,0.292,-0.146,0.022
9.256,0.292,-0.154,0.014
9.267,0.303,-0.154,0.019
9.267,0.303,-0.162,0.012
9.275,0.311,-0.162,0.015
9.275,0.311,-0.167,0.009
9.287,0.323,-0.167,0.018
9.287,0.323,-0.174,0.011
9.298,0.333,-0.174,0.022
9.298,0.333,-0.181,0.015
9.003,0.039,-0.181,0.020
9.003,0.039,-0.190,0.011
9.009,0.045,-0.190,0.018
9.009,0.045,-0.194,0.016
9.346,0.381,-0.194,0.022
9.346,0.381,-0.207,0.008
9.360,0.395,-0.207,0.019
9.360,0.395,-0.214,0.012
9.063,0.097,-0.214,0.032
9.063,0.097,-0.222,0.025
9.103,0.137,-0.222,0.028
9.103,0.137,-0.240,0.010
9.117,0.151,-0.240,0.016
9.117,0.151,-0.247,0.010
9.502,0.536,-0.247,0.040
9.502,0.536,-0.275,0.012
9.204,0.238,-0.275,0.018
9.204,0.238,-0.282,0.011
9.215,0.249,-0.282,0.016
9.215,0.249,-0.286,0.011
8.966,0.000,-0.286,0.015
8.966,0.000,-0.167,0.134
9.247,0.280,-0.167,0.139
9.247,0.280,-0.297,0.009
9.259,0.292,-0.297,0.011
9.259,0.292,-0.302,0.006
9.269,0.302,-0.302,0.009
9.269,0.302,-0.305,0.006
8.977,0.010,-0.305,0.007
8.977,0.010,-0.308,0.005
9.284,0.317,-0.308,0.010
9.284,0.317,-0.310,0.007
8.994,0.027,-0.310,0.014
8.994,0.027,-0.314,0.011
9.305,0.337,-0.314,0.020
9.305,0.337,-0.317,0.017
9.334,0.366,-0.317,0.024
9.334,0.366,-0.326,0.016
9.369,0.401,-0.326,0.017
9.369,0.401,-0.337,0.006
9.077,0.110,-0.337,0.007
9.077,0.110,-0.341,0.004
9.388,0.420,-0.341,0.013
9.388,0.420,-0.343,0.010
8.774,0.194,-0.343,0.011
8.774,0.194,-0.223,0.130
9.411,0.443,-0.223,0.134
9.411,0.443,-0.350,0.007
9.425,0.457,-0.350,0.009
9.425,0.457,-0.354,0.004
9.132,0.164,-0.354,0.008
9.132,0.164,-0.357,0.005
9.449,0.481,-0.357,0.006
9.449,0.481,-0.361,0.002
9.452,0.483,-0.361,0.003
9.452,0.483,-0.361,0.002
9.449,0.481,-0.361,0.000
9.449,0.481,-0.361,0.001
9.144,0.176,-0.361,0.000
9.144,0.176,-0.361,0.000
9.138,0.170,-0.361,0.000
9.138,0.170,-0.359,0.002
9.443,0.475,-0.359,0.003
9.443,0.475,-0.359,0.003
9.144,0.176,-0.359,0.004
9.144,0.176,-0.361,0.002
9.144,0.176,-0.361,0.001
9.144,0.176,-0.361,0.001
9.144,0.176,-0.361,0.000
9.144,0.176,-0.361,0.000
9.443,0.475,-0.361,0.004
9.443,0.475,-0.359,0.002
9.127,0.159,-0.359,0.006
9.127,0.159,-0.356,0.003
9.110,0.142,-0.356,0.005
9.110,0.142,-0.351,0.000
9.400,0.432,-0.351,0.007
9.400,0.432,-0.346,0.003
9.088,0.121,-0.346,0.006
9.088,0.121,-0.344,0.004
9.372,0.404,-0.344,0.009
9.372,0.404,-0.338,0.003
9.363,0.396,-0.338,0.008
9.363,0.396,-0.336,0.006
9.350,0.383,-0.336,0.008
9.350,0.383,-0.331,0.004
9.336,0.369,-0.331,0.009
9.336,0.369,-0.327,0.005
9.326,0.359,-0.327,0.008
9.326,0.359,-0.324,0.004
9.310,0.343,-0.324,0.007
9.310,0.343,-0.319,0.002
9.305,0.338,-0.319,0.002
9.305,0.338,-0.317,0.001
8.994,0.028,-0.317,0.002
8.994,0.028,-0.314,0.001
9.284,0.317,-0.314,0.001
9.284,0.317,-0.310,0.004
9.274,0.307,-0.310,0.000
9.274,0.307,-0.307,0.003
9.256,0.291,-0.307,0.042
9.256,0.291,-0.301,0.036
9.168,0.202,-0.301,0.046
9.168,0.202,-0.268,0.013
9.142,0.176,-0.268,0.019
9.142,0.176,-0.257,0.008
9.442,0.477,-0.257,0.013
9.442,0.477,-0.251,0.006
9.408,0.443,-0.251,0.017
9.408,0.443,-0.237,0.003
9.398,0.434,-0.237,0.007
9.398,0.434,-0.232,0.003
9.379,0.414,-0.232,0.012
9.379,0.414,-0.223,0.003
9.368,0.403,-0.223,0.008
9.368,0.403,-0.218,0.003
9.353,0.389,-0.218,0.013
9.353,0.389,-0.211,0.008
9.029,0.065,-0.211,0.009
9.029,0.065,-0.204,0.003
9.328,0.364,-0.204,0.005
9.328,0.364,-0.198,0.001
9.315,0.351,-0.198,0.015
9.315,0.351,-0.191,0.008
9.299,0.335,-0.191,0.023
9.299,0.335,-0.182,0.014
9.275,0.312,-0.182,0.030
9.275,0.312,-0.167,0.016
9.261,0.298,-0.167,0.019
9.261,0.298,-0.158,0.010
9.243,0.280,-0.158,0.017
9.243,0.280,-0.145,0.004
9.232,0.269,-0.145,0.021
9.232,0.269,-0.137,0.013
9.217,0.253,-0.137,0.024
9.217,0.253,-0.124,0.011
9.531,0.568,-0.124,0.050
9.531,0.568,-0.111,0.037
9.176,0.213,-0.111,0.045
9.176,0.213,-0.081,0.015
9.499,0.536,-0.081,0.024
9.499,0.536,-0.074,0.018
9.162,0.199,-0.074,0.019
9.162,0.199,-0.058,0.003
9.160,0.197,-0.058,0.041
9.160,0.197,-0.055,0.038
9.478,0.516,-0.055,0.050
9.478,0.516,-0.034,0.030
9.474,0.512,-0.034,0.049
9.474,0.512,-0.020,0.035
9.146,0.184,-0.020,0.049
9.146,0.184,0.006,0.023
9.149,0.187,0.006,0.026
9.149,0.187,0.026,0.005
9.153,0.190,0.026,0.032
9.153,0.190,0.039,0.020
9.157,0.194,0.039,0.040
9.157,0.194,0.049,0.029
9.498,0.535,0.049,0.042
9.498,0.535,0.072,0.019
9.179,0.216,0.072,0.036
9.179,0.216,0.085,0.024
9.219,0.256,0.085,0.044
9.219,0.256,0.126,0.003
9.195,0.232,0.126,0.022
9.195,0.232,0.103,0.000
9.197,0.234,0.103,0.011
9.197,0.234,0.105,0.009
9.202,0.240,0.105,0.011
9.202,0.240,0.111,0.006
9.208,0.245,0.111,0.004
9.208,0.245,0.116,0.002
9.211,0.249,0.116,0.002
9.211,0.249,0.119,0.005
9.208,0.246,0.119,0.011
9.208,0.246,0.116,0.008
9.204,0.242,0.116,0.011
9.204,0.242,0.113,0.007
9.199,0.236,0.113,0.004
9.199,0.236,0.107,0.002
9.202,0.240,0.107,0.004
9.202,0.240,0.111,0.000
9.203,0.241,0.111,0.001
9.203,0.241,0.112,0.000
9.206,0.244,0.112,0.015
9.206,0.244,0.114,0.018
9.204,0.242,0.114,0.021
9.204,0.242,0.113,0.019
9.189,0.226,0.113,0.029
9.189,0.226,0.097,0.013
9.187,0.224,0.097,0.020
9.187,0.224,0.094,0.017
9.178,0.216,0.094,0.029
9.178,0.216,0.084,0.019
9.175,0.212,0.084,0.031
9.175,0.212,0.079,0.026
9.498,0.535,0.079,0.028
9.498,0.535,0.072,0.022
9.488,0.526,0.072,0.032
9.488,0.526,0.057,0.017
9.484,0.522,0.057,0.022
9.484,0.522,0.050,0.014
9.154,0.191,0.050,0.025
9.154,0.191,0.041,0.017
9.150,0.188,0.041,0.020
9.150,0.188,0.030,0.009
9.148,0.185,0.030,0.049
9.148,0.185,0.019,0.038
9.146,0.184,0.019,0.042
9.146,0.184,0.010,0.034
9.150,0.188,0.010,0.048
9.150,0.188,-0.030,0.008
9.152,0.189,-0.030,0.018
9.152,0.189,-0.036,0.012
9.155,0.192,-0.036,0.016
9.155,0.192,-0.043,0.009
9.161,0.198,-0.043,0.024
9.161,0.198,-0.056,0.011
9.165,0.202,-0.056,0.016
9.165,0.202,-0.064,0.009
9.495,0.532,-0.064,0.001
9.495,0.532,-0.069,0.004
9.497,0.534,-0.069,0.009
9.497,0.534,-0.072,0.012
9.487,0.525,-0.072,0.007
9.487,0.525,-0.056,0.009
9.489,0.527,-0.056,0.011
9.489,0.527,-0.059,0.008
9.493,0.530,-0.059,0.008
9.493,0.530,-0.065,0.002
9.165,0.202,-0.065,0.002
9.165,0.202,-0.064,0.002
9.164,0.201,-0.064,0.001
9.164,0.201,-0.062,0.001
9.164,0.201,-0.062,0.001
9.164,0.201,-0.062,0.001
9.491,0.529,-0.062,0.003
9.491,0.529,-0.063,0.002
9.164,0.202,-0.063,0.001
9.164,0.202,-0.063,0.001
9.164,0.201,-0.063,0.000
9.164,0.201,-0.062,0.000
9.163,0.200,-0.062,0.000
9.163,0.200,-0.060,0.002
9.490,0.527,-0.060,0.002
9.490,0.527,-0.060,0.002
9.490,0.528,-0.060,0.003
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.003
9.490,0.528,-0.061,0.003
9.164,0.201,-0.061,0.003
9.164,0.201,-0.062,0.002
9.164,0.201,-0.062,0.001
9.164,0.201,-0.062,0.001
9.164,0.201,-0.062,0.001
9.164,0.201,-0.062,0.001
9.163,0.201,-0.062,0.001
9.163,0.201,-0.061,0.002
9.163,0.201,-0.061,0.002
9.163,0.201,-0.061,0.002
9.164,0.201,-0.061,0.002
9.164,0.201,-0.062,0.001
9.490,0.528,-0.062,0.001
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.002
9.163,0.201,-0.061,0.002
9.163,0.201,-0.061,0.002
9.163,0.201,-0.061,0.002
9.163,0.201,-0.061,0.002
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.002
9.163,0.201,-0.061,0.002
9.163,0.201,-0.061,0.002
9.490,0.528,-0.061,0.002
9.490,0.528,-0.061,0.002
9.163,0.200,-0.061,0.002
9.163,0.200,-0.060,0.003
9.163,0.200,-0.060,0.003
9.163,0.200,-0.061,0.002
9.490,0.527,-0.061,0.002
9.490,0.527,-0.061,0.002
9.163,0.199,-0.061,0.002
9.163,0.199,-0.060,0.003
9.163,0.199,-0.060,0.003
9.163,0.199,-0.061,0.002
9.163,0.199,-0.061,0.002
9.163,0.199,-0.061,0.002
9.490,0.525,-0.061,0.002
9.490,0.525,-0.061,0.002
9.490,0.525,-0.061,0.002
9.490,0.525,-0.061,0.002
9.163,0.197,-0.061,0.002
9.163,0.197,-0.061,0.002
9.490,0.524,-0.061,0.002
9.490,0.524,-0.061,0.002
9.163,0.196,-0.061,0.002
9.163,0.196,-0.061,0.002
9.490,0.523,-0.061,0.002
9.490,0.523,-0.061,0.002
9.163,0.194,-0.061,0.002
9.163,0.194,-0.061,0.002
9.490,0.521,-0.061,0.002
9.490,0.521,-0.060,0.003
9.163,0.194,-0.060,0.003
9.163,0.194,-0.061,0.002
9.163,0.192,-0.061,0.001
9.163,0.192,-0.061,0.001
9.163,0.190,-0.061,0.001
9.163,0.190,-0.060,0.002
9.163,0.185,-0.060,0.001
9.163,0.185,-0.060,0.001
9.489,0.512,-0.060,0.001
9.489,0.512,-0.059,0.002
9.163,0.182,-0.059,0.002
9.163,0.182,-0.060,0.002
9.163,0.175,-0.060,0.001
9.163,0.175,-0.060,0.001
9.162,0.173,-0.060,0.001
9.162,0.173,-0.059,0.002
9.163,0.169,-0.059,0.002
9.163,0.169,-0.060,0.001
9.489,0.491,-0.060,0.001
9.489,0.491,-0.059,0.002
9.489,0.483,-0.059,0.002
9.489,0.483,-0.059,0.002
9.489,0.483,-0.059,0.002
9.489,0.483,-0.059,0.002
9.163,0.152,-0.059,0.002
9.163,0.152,-0.060,0.001
9.489,0.476,-0.060,0.001
9.489,0.476,-0.058,0.003
9.163,0.145,-0.058,0.003
9.163,0.145,-0.060,0.001
9.489,0.466,-0.060,0.001
9.489,0.466,-0.059,0.002
9.162,0.135,-0.059,0.002
9.162,0.135,-0.059,0.002
9.489,0.441,-0.059,0.002
9.489,0.441,-0.059,0.002
9.162,0.112,-0.059,0.002
9.162,0.112,-0.058,0.003
9.162,0.105,-0.058,0.003
9.162,0.105,-0.059,0.002
9.489,0.426,-0.059,0.002
9.489,0.426,-0.059,0.002
9.162,0.096,-0.059,0.002
9.162,0.096,-0.058,0.003
9.489,0.392,-0.058,0.002
9.489,0.392,-0.059,0.001
9.489,0.388,-0.059,0.001
9.489,0.388,-0.059,0.001
9.489,0.384,-0.059,0.001
9.489,0.384,-0.058,0.002
9.489,0.370,-0.058,0.002
9.489,0.370,-0.058,0.002
9.489,0.366,-0.058,0.002
9.489,0.366,-0.058,0.002
9.162,0.036,-0.058,0.002
9.162,0.036,-0.058,0.002
9.162,0.009,-0.058,0.002
9.162,0.009,-0.058,0.002
9.488,0.313,-0.058,0.002
9.488,0.313,-0.057,0.003
9.489,0.306,-0.057,0.003
9.489,0.306,-0.058,0.002
9.489,0.303,-0.058,0.002
9.489,0.303,-0.058,0.002
9.488,0.298,-0.058,0.002
9.488,0.298,-0.057,0.003
9.489,0.283,-0.057,0.003
9.489,0.283,-0.058,0.002
9.489,0.278,-0.058,0.002
9.489,0.278,-0.058,0.002
9.489,0.270,-0.058,0.002
9.489,0.270,-0.058,0.002
9.489,0.269,-0.058,0.002
9.489,0.269,-0.058,0.002
9.489,0.253,-0.058,0.001
9.489,0.253,-0.058,0.001
9.840,0.597,-0.058,0.001
9.840,0.597,-0.057,0.002
9.489,0.242,-0.057,0.002
9.489,0.242,-0.058,0.001
9.840,0.589,-0.058,0.001
9.840,0.589,-0.058,0.001
9.489,0.235,-0.058,0.001
9.489,0.235,-0.058,0.001
9.840,0.576,-0.058,0.001
9.840,0.575,-0.058,0.001
9.489,0.192,-0.058,0.001
9.489,0.192,-0.058,0.001
9.489,0.183,-0.058,0.001
9.489,0.183,-0.058,0.001
9.839,0.527,-0.058,0.001
9.839,0.527,-0.056,0.003
9.489,0.169,-0.056,0.003
9.489,0.169,-0.058,0.001
9.840,0.513,-0.058,0.001
9.840,0.513,-0.057,0.002
9.489,0.150,-0.057,0.002
9.489,0.150,-0.058,0.001
9.839,0.497,-0.058,0.001
9.839,0.497,-0.056,0.003
9.488,0.124,-0.056,0.002
9.488,0.124,-0.057,0.002
9.488,0.119,-0.057,0.001
9.488,0.119,-0.057,0.001
9.839,0.462,-0.057,0.001
9.839,0.462,-0.056,0.002
9.839,0.459,-0.056,0.002
9.839,0.459,-0.056,0.002
9.488,0.098,-0.056,0.002
9.488,0.098,-0.057,0.001
9.488,0.075,-0.057,0.001
9.488,0.075,-0.056,0.002
9.839,0.420,-0.056,0.002
9.839,0.418,-0.056,0.002
9.839,0.418,-0.056,0.002
9.839,0.417,-0.056,0.002
9.839,0.403,-0.056,0.002
9.839,0.403,-0.056,0.002
9.839,0.403,-0.056,0.002
9.839,0.403,-0.056,0.002
9.488,0.029,-0.056,0.002
9.488,0.029,-0.056,0.002
9.839,0.374,-0.056,0.002
9.839,0.372,-0.056,0.002
9.839,0.364,-0.056,0.002
9.839,0.364,-0.056,0.002
9.839,0.358,-0.056,0.002
9.839,0.358,-0.056,0.003
9.839,0.344,-0.056,0.003
9.839,0.344,-0.056,0.002
9.839,0.334,-0.056,0.002
9.839,0.334,-0.056,0.002
9.839,0.330,-0.056,0.002
9.839,0.330,-0.056,0.002
9.839,0.290,-0.056,0.001
9.839,0.290,-0.056,0.001
9.839,0.255,-0.056,0.001
9.839,0.255,-0.056,0.002
10.217,0.580,-0.056,0.002
10.217,0.580,-0.056,0.002
9.839,0.196,-0.056,0.002
9.839,0.196,-0.056,0.002
10.217,0.567,-0.056,0.002
10.217,0.567,-0.055,0.003
9.838,0.179,-0.055,0.003
9.838,0.179,-0.055,0.003
9.838,0.159,-0.055,0.002
9.838,0.159,-0.055,0.002
9.838,0.126,-0.055,0.002
9.838,0.126,-0.055,0.002
9.838,0.120,-0.055,0.002
9.838,0.120,-0.055,0.002
10.216,0.494,-0.055,0.002
10.216,0.494,-0.054,0.003
10.216,0.474,-0.054,0.003
10.216,0.474,-0.054,0.003
10.216,0.471,-0.054,0.003
10.216,0.471,-0.054,0.003
9.838,0.076,-0.054,0.003
9.838,0.076,-0.055,0.002
10.216,0.405,-0.055,0.002
10.216,0.405,-0.054,0.003
10.216,0.384,-0.054,0.002
10.216,0.384,-0.054,0.002
10.217,0.376,-0.054,0.002
10.217,0.376,-0.055,0.001
10.217,0.369,-0.055,0.001
10.217,0.369,-0.055,0.001
10.216,0.347,-0.055,0.001
10.216,0.347,-0.054,0.002
10.217,0.339,-0.054,0.002
10.217,0.339,-0.055,0.001
10.216,0.315,-0.055,0.001
10.216,0.315,-0.054,0.002
10.216,0.301,-0.054,0.002
10.216,0.301,-0.054,0.002
10.216,0.295,-0.054,0.002
10.216,0.295,-0.054,0.002
10.216,0.290,-0.054,0.002
10.216,0.290,-0.054,0.002
10.625,0.686,-0.054,0.002
10.625,0.684,-0.054,0.002
10.216,0.247,-0.054,0.002
10.216,0.247,-0.054,0.002
10.216,0.243,-0.054,0.002
10.216,0.243,-0.054,0.002
10.216,0.237,-0.054,0.002
10.216,0.237,-0.054,0.002
10.216,0.232,-0.054,0.002
10.216,0.232,-0.054,0.002
10.625,0.591,-0.054,0.001
10.625,0.591,-0.054,0.001
10.624,0.589,-0.054,0.001
10.624,0.589,-0.053,0.002
10.624,0.587,-0.053,0.002
10.624,0.586,-0.052,0.003
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.633,0.594,-0.052,0.003
10.633,0.594,0.067,0.122
10.224,0.185,0.067,0.122
10.224,0.185,0.067,0.122
10.224,0.185,0.067,0.122
10.224,0.185,0.067,0.122
10.624,0.585,0.067,0.122
10.624,0.586,-0.053,0.002
10.224,0.186,-0.053,0.002
10.224,0.186,0.067,0.122
10.224,0.186,0.067,0.122
10.224,0.186,0.067,0.122
10.633,0.594,0.067,0.122
10.633,0.594,0.067,0.122
10.224,0.186,0.067,0.122
10.224,0.186,0.067,0.122
10.624,0.585,0.067,0.122
10.624,0.585,-0.052,0.003
10.633,0.595,-0.052,0.003
10.633,0.595,0.067,0.122
10.633,0.595,0.067,0.122
10.633,0.595,0.067,0.122
10.633,0.595,0.067,0.122
10.633,0.595,0.067,0.122
10.224,0.186,0.067,0.122
10.224,0.186,0.067,0.122
10.624,0.585,0.067,0.122
10.624,0.585,-0.052,0.003
10.633,0.594,-0.052,0.003
10.633,0.594,0.067,0.122
10.624,0.585,0.067,0.122
10.624,0.585,-0.052,0.003
10.215,0.177,-0.052,0.003
10.215,0.177,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.215,0.177,-0.052,0.003
10.215,0.177,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.215,0.177,-0.052,0.003
10.215,0.177,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.215,0.177,-0.052,0.003
10.215,0.177,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.624,0.585,-0.052,0.003
10.624,0.585,-0.052,0.003
10.624,0.585,-0.052,0.003
10.624,0.585,-0.052,0.003
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.215,0.177,-0.052,0.003
10.215,0.177,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.585,-0.053,0.002
10.624,0.585,-0.052,0.003
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.624,0.586,-0.053,0.002
10.624,0.586,-0.053,0.002
10.215,0.177,-0.053,0.002
10.215,0.177,-0.053,0.002
10.624,0.585,-0.053,0.001
10.624,0.585,-0.052,0.001
10.624,0.586,-0.052,0.003
10.624,0.586,-0.053,0.003
10.214,0.176,-0.053,0.004
10.214,0.176,-0.050,0.002
10.213,0.175,-0.050,0.005
10.213,0.175,-0.048,0.003
10.620,0.581,-0.048,0.009
10.620,0.581,-0.044,0.005
10.617,0.579,-0.044,0.010
10.617,0.579,-0.039,0.004
10.208,0.170,-0.039,0.006
10.208,0.170,-0.037,0.004
10.615,0.577,-0.037,0.006
10.615,0.577,-0.033,0.002
10.206,0.167,-0.033,0.004
10.613,0.575,-0.033,0.005
10.613,0.575,-0.029,0.001
10.613,0.575,-0.026,0.002
10.204,0.166,-0.026,0.004
10.204,0.166,-0.024,0.001
10.611,0.573,-0.024,0.004
10.611,0.573,-0.020,0.001
10.611,0.572,-0.020,0.008
10.611,0.572,-0.017,0.005
10.610,0.572,-0.017,0.007
10.610,0.572,-0.012,0.002
10.679,0.641,-0.012,0.014
10.679,0.641,0.114,0.110
10.610,0.571,0.114,0.098
10.610,0.571,0.008,0.009
10.610,0.572,0.008,0.048
10.610,0.572,0.014,0.041
10.205,0.167,0.014,0.063
10.205,0.167,0.028,0.049
10.223,0.185,0.028,0.056
10.223,0.185,0.066,0.018
10.647,0.609,0.066,0.032
